0,1,0,73229568,73231264,443059456
1,1,0,370672256,21344,370670720
0,2,0,74189728,74191904,449898432
1,2,0,379504896,20992,379503392
0,3,0,74894176,74896352,481715808
1,3,0,76132352,20864,412514912
0,4,0,76372960,76374784,510280992
1,4,0,444128736,19200,444130304
0,5,0,77687616,77689760,573430528
1,5,0,509684320,21664,509685760
0,6,0,79751616,79753984,629925632
1,6,0,87636704,20320,568398624
0,7,0,82652544,82654688,726688064
1,7,0,661528608,19872,661530176
0,8,0,85127616,85129824,807711616
1,8,0,742633568,19296,742631968
0,9,0,100247808,100249984,923394752
1,9,0,664526560,19488,1067688800
0,1,0,73122432,73124576,444135424
1,1,0,73530848,18784,371547200
0,2,0,74030208,74032320,451285184
1,2,0,74726624,19712,381009312
0,3,0,74922816,74924928,483268928
1,3,0,76217728,20672,413906272
0,4,0,76194720,76196896,511880768
1,4,0,78225440,19616,448373792
0,5,0,77823328,77825504,574823936
1,5,0,82088544,19904,513188928
0,6,0,79889536,79891712,630954112
1,6,0,87821024,19808,569203872
0,7,0,82709120,82711264,727339008
1,7,0,661791936,19648,661793408
0,8,0,85150912,85153280,810481920
1,8,0,743217312,20608,743218880
0,9,0,101173184,101175360,924606720
1,9,0,665097504,20320,1068969760
0,1,0,73319200,73321344,444881440
1,1,0,73714976,18944,372171936
0,2,0,74220608,74222784,452081504
1,2,0,74936704,20480,381698496
0,3,0,75136128,75138208,484435072
1,3,0,76458976,19616,414638080
0,4,0,76456864,76459008,512818688
1,4,0,78966688,20576,450324096
0,5,0,78462208,78464352,580721312
1,5,0,83017600,19200,517699104
0,6,0,80562304,80564448,637729856
1,6,0,575793792,19200,575792256
0,7,0,83431264,83433408,735010624
1,7,0,670015424,20480,670013984
0,8,0,85873952,85876064,817139456
1,8,0,751738592,20160,751737056
0,9,0,101181248,101183456,933914720
1,9,0,672799616,19936,1080235040
0,1,0,73754752,73756960,448750048
1,1,0,74213472,19808,375624608
0,2,0,74657120,74659296,457074720
1,2,0,75385344,19392,385225504
0,3,0,75595424,75597696,488598848
1,3,0,76997952,19680,418837184
0,4,0,76880960,76883136,517533216
1,4,0,450575424,19136,450576864
0,5,0,78519904,78522048,581210656
1,5,0,82955296,19904,517278848
0,6,0,80602912,80605056,638104352
1,6,0,88748480,19296,576007488
0,7,0,83471392,83473536,735788928
1,7,0,670058144,19936,670056480
0,8,0,85876800,85879008,817860320
1,8,0,752312128,19968,752318112
0,9,0,101187072,101189344,935084768
1,9,0,672769952,19520,1080550208
0,1,0,73791264,73793408,449242592
1,1,0,74254592,19712,376080576
0,2,0,74696800,74698944,456546208
1,2,0,75455872,19584,385757760
0,3,0,75618784,75620928,488984544
1,3,0,76943072,19520,418876928
0,4,0,76915200,76917312,517907584
1,4,0,79061152,19776,451806688
0,5,0,78540928,78543104,581384992
1,5,0,82961056,19392,517496544
0,6,0,80625888,80628032,638301088
1,6,0,88751200,19840,576121312
0,7,0,83489920,83492064,736110176
1,7,0,670386464,19488,670384928
0,8,0,85879552,85881696,818553344
1,8,0,753200256,20192,753198688
0,9,0,101186944,101189120,936001568
1,9,0,673278624,20256,1081517760
0,1,0,73824160,73826272,449378336
1,1,0,74241984,20192,376251168
0,2,0,74736064,74738208,458532064
1,2,0,75448128,19712,385838784
0,3,0,75639744,75641920,489287488
1,3,0,76957248,19232,419042880
0,4,0,76927200,76929344,518089312
1,4,0,79095904,19520,451319808
0,5,0,78568000,78570176,581465216
1,5,0,83009792,20032,517621984
0,6,0,80629216,80631584,638337952
1,6,0,88735232,19840,576264160
0,7,0,83526816,83528992,736562080
1,7,0,670973632,20320,670967968
0,8,0,85886720,85888896,818657664
1,8,0,753406912,20704,753405376
0,9,0,101200000,101205056,936415808
1,9,0,673677440,19360,1081728736
0,1,0,73837856,73840000,449633440
1,1,0,74247424,19776,376262944
0,2,0,74724192,74726336,457977984
1,2,0,75462880,20704,385889664
0,3,0,75645984,75648160,489173408
1,3,0,76969024,18976,419526144
0,4,0,76941792,76944000,518106528
1,4,0,79093344,19424,451278656
0,5,0,78581792,78583936,581579872
1,5,0,83027072,19808,518055008
0,6,0,80635264,80637504,638797120
1,6,0,88798592,19904,576535904
0,7,0,83569568,83571744,736675488
1,7,0,670863520,19904,670862016
0,8,0,85891264,85893440,819315424
1,8,0,754185248,19712,754186816
0,9,0,101193792,101196000,936709472
1,9,0,674668000,19872,1083147648
0,1,0,74259776,74261952,450104960
1,1,0,74682176,18848,376595840
0,2,0,75172032,75174176,457351200
1,2,0,75892960,20096,386153856
0,3,0,76081376,76083584,489840640
1,3,0,77397184,19680,419220448
0,4,0,77410592,77412736,518751584
1,4,0,79570816,20416,451518048
0,5,0,79063872,79066112,582630560
1,5,0,83514016,19232,518128960
0,6,0,81151584,81153760,639905600
1,6,0,576754240,19040,576752800
0,7,0,84120544,84122688,737988608
1,7,0,671307680,18592,671309248
0,8,0,86492000,86494240,820321760
1,8,0,753991968,20224,753990432
0,9,0,102142080,102144224,938093792
1,9,0,674268224,19840,1082271840
0,1,0,74263648,74265824,450250048
1,1,0,74685920,19584,376667936
0,2,0,75183936,75186176,457234784
1,2,0,75884096,19744,385991424
0,3,0,76090432,76092608,489814944
1,3,0,77426176,19808,419320480
0,4,0,77421504,77423680,518800640
1,4,0,79573376,19680,451869920
0,5,0,79074048,79076256,582365312
1,5,0,83635680,20000,517862464
0,6,0,81146464,81148640,639951808
1,6,0,577143200,20416,577151072
0,7,0,84113760,84115904,737731520
1,7,0,671362528,19648,671360992
0,8,0,86521248,86523392,820063648
1,8,0,754018016,19424,754016416
0,9,0,102152224,102154368,937887904
1,9,0,674100864,20384,1082900224
0,1,0,74280448,74282624,450346912
1,1,0,74698624,19200,376742336
0,2,0,75203520,75205728,457449952
1,2,0,385793568,19328,385795008
0,3,0,76113920,76116032,490058624
1,3,0,77501184,19456,419624448
0,4,0,77420544,77422720,518883840
1,4,0,79584512,19552,451553088
0,5,0,79089280,79091424,582487456
1,5,0,83554880,19040,518146368
0,6,0,81162240,81164448,639866464
1,6,0,577340416,19456,577341984
0,7,0,84154848,84157024,738274144
1,7,0,671938720,20512,671937184
0,8,0,86505888,86508032,820234144
1,8,0,754311616,19296,754310080
0,9,0,102133152,102135456,938316000
1,9,0,674347040,19840,1082348128
