0,1,0,376036352,376038400,746382112
1,1,0,380046528,19808,380045024
0,2,0,383349088,383351200,759543616
1,2,0,393042432,19040,393040896
0,3,0,414280928,414282944,794554080
1,3,0,438084608,23872,438083072
0,4,0,441545792,441547968,827709632
1,4,0,489731296,24480,489732928
0,5,0,503943232,503945472,899042528
1,5,0,574895712,22976,574894176
0,6,0,559102912,559105024,963495488
1,6,0,656644896,24352,656646464
0,7,0,655044224,655046432,1076242208
1,7,0,742944928,24480,742948928
0,8,0,735185920,735188128,1167735040
1,8,0,837297824,19136,837299584
0,9,0,854127840,854130080,1353887616
1,9,0,922832832,19488,1297994112
0,1,0,376693024,376695072,748916096
1,1,0,379647232,19776,379648800
0,2,0,384530112,384532320,762250688
1,2,0,393086304,20736,393087872
0,3,0,414466240,414468320,796286816
1,3,0,438193408,21600,438191872
0,4,0,441630976,441633184,829390304
1,4,0,490097664,22720,490096128
0,5,0,503774048,503776192,899839168
1,5,0,579048320,24928,579049888
0,6,0,559305472,559307520,965818400
1,6,0,651381888,22976,651380352
0,7,0,654852032,654854176,1076082304
1,7,0,742666784,23488,742665184
0,8,0,735284192,735286400,1168050240
1,8,0,833279680,21920,833278144
0,9,0,852502720,852504768,1343648512
1,9,0,934349312,19808,1319290912
0,1,0,376429472,376431584,747663232
1,1,0,379304288,19936,379305856
0,2,0,382466912,382469088,758635264
1,2,0,393029632,19168,393031168
0,3,0,414276960,414279136,794525952
1,3,0,438064448,23904,438062880
0,4,0,441567008,441569216,828489728
1,4,0,490040384,25600,490041952
0,5,0,503824224,503826496,898938272
1,5,0,575060736,24448,575054240
0,6,0,559227744,559229888,965116608
1,6,0,656146336,21024,656147904
0,7,0,654662016,654664192,1076544288
1,7,0,742278432,23104,742276896
0,8,0,734693088,734695232,1167412480
1,8,0,838857696,19232,838856192
0,9,0,859979008,859981248,1359739840
1,9,0,925240576,19680,1301092224
0,1,0,376397984,376400192,748294880
1,1,0,379397056,19392,379390592
0,2,0,382430624,382432896,759237056
1,2,0,392954720,19616,392953120
0,3,0,414096640,414098784,795761440
1,3,0,439912864,22624,439911328
0,4,0,441579328,441588320,829317344
1,4,0,489959488,23488,489957952
0,5,0,503782784,503784960,900566944
1,5,0,576364640,23424,576366272
0,6,0,559136608,559138784,965261056
1,6,0,651098656,23616,651100256
0,7,0,654607296,654609504,1075745408
1,7,0,743430720,22624,743429184
0,8,0,746984256,746986304,1183279552
1,8,0,833513536,32128,833515104
0,9,0,853887296,853889472,1353840096
1,9,0,925889056,18944,1301172512
0,1,0,376523616,376525728,747972672
1,1,0,379466368,20128,379467968
0,2,0,383666912,383674816,759906176
1,2,0,393040256,19136,393038720
0,3,0,414257312,414258976,793716896
1,3,0,440125216,24704,440123680
0,4,0,441613088,441615200,827805888
1,4,0,489945376,24896,489946976
0,5,0,504166400,504168544,899347840
1,5,0,579203744,23136,579202208
0,6,0,559367712,559369888,966262784
1,6,0,650430752,21792,650429216
0,7,0,654560544,654562944,1075712576
1,7,0,749409152,23392,749417568
0,8,0,734872192,734874304,1167582240
1,8,0,831446528,40640,831448064
0,9,0,854235200,854237376,1353930976
1,9,0,936755712,18944,1318912576
0,1,0,376544928,376547072,748568416
1,1,0,379350912,18912,379349376
0,2,0,382560448,382562624,759475776
1,2,0,393040288,19360,393041856
0,3,0,414256192,414258336,796008576
1,3,0,438075520,23040,438073984
0,4,0,441619168,441621344,830096864
1,4,0,490101472,21184,490099712
0,5,0,503808032,503810208,899802464
1,5,0,578224000,21824,578222464
0,6,0,559386336,559388512,966334176
1,6,0,650591200,22336,650594208
0,7,0,654932640,654934816,1076114432
1,7,0,748416640,22144,748415104
0,8,0,734734752,734737120,1167309920
1,8,0,834764640,20704,834762208
0,9,0,850417728,850419872,1345343360
1,9,0,926234016,20448,1304359392
0,1,0,376473344,376475360,748551520
1,1,0,379440096,20064,379437344
0,2,0,383207936,383210048,760091680
1,2,0,393089696,19904,393091488
0,3,0,414346752,414348928,796105280
1,3,0,438075520,24224,438077120
0,4,0,441585280,441587328,830016256
1,4,0,489918112,21248,489916384
0,5,0,503842656,503851584,900021600
1,5,0,580377408,20768,580379040
0,6,0,559402592,559404736,966352416
1,6,0,650871744,23616,650866208
0,7,0,655372096,655374272,1076683936
1,7,0,742228032,26080,742229632
0,8,0,734528800,734530976,1167199680
1,8,0,833344096,20896,833342528
0,9,0,852043296,852049760,1351415872
1,9,0,936856448,19488,1319108384
0,1,0,376406592,376408992,749107360
1,1,0,379249024,19712,379247488
0,2,0,383913312,383915488,760735040
1,2,0,393047200,19584,393045664
0,3,0,414336928,414339040,795394112
1,3,0,438172000,22272,438173568
0,4,0,441550720,441552864,830011264
1,4,0,489602016,24256,489603616
0,5,0,504006560,504008704,900729728
1,5,0,575196256,23552,575197824
0,6,0,559346240,559348448,965528512
1,6,0,655753696,24128,655745824
0,7,0,654683072,654685312,1076628320
1,7,0,742418464,22528,742415488
0,8,0,734521120,734523264,1167127040
1,8,0,838160224,28512,838158688
0,9,0,852324768,852326912,1351769120
1,9,0,919604544,19776,1302893632
0,1,0,376450048,376452192,748560736
1,1,0,379385472,19328,379383904
0,2,0,382490656,382492800,759328160
1,2,0,392987456,20064,392989024
0,3,0,414155008,414157184,795104384
1,3,0,439491424,23264,439489888
0,4,0,441575904,441578080,829175712
1,4,0,489871328,22976,489869792
0,5,0,503742080,503744224,899564704
1,5,0,574823584,23072,574822080
0,6,0,559329024,559331040,965207168
1,6,0,657089568,23040,657091168
0,7,0,654434880,654437056,1075621952
1,7,0,747814688,23296,747813120
