0,1,0,375659200,375661312,524309376
1,1,0,377262944,19808,377264576
0,2,0,384476256,384478464,535575552
1,2,0,387709792,19776,387708224
0,3,0,413884192,413886368,567160096
1,3,0,423828000,24032,423834368
0,4,0,441383296,441385504,597423552
1,4,0,461284928,23008,461283360
0,5,0,503110944,503113056,662430880
1,5,0,532294464,22336,532292928
0,6,0,558668288,558670528,722044768
1,6,0,595699616,23968,595698048
0,7,0,653798688,653800896,822493312
1,7,0,689075616,21728,689077760
0,8,0,734212544,734214720,907845696
1,8,0,772802944,19392,772804800
0,9,0,836293376,836295744,1035051520
1,9,0,861587072,19872,1012496288
0,1,0,376133152,376135296,525813728
1,1,0,377323040,19680,377328928
0,2,0,382301792,382303904,533962048
1,2,0,387962656,20672,387964256
0,3,0,414098112,414100384,567419808
1,3,0,424736256,22720,424743808
0,4,0,441460416,441467360,596733184
1,4,0,461020576,22976,461028416
0,5,0,503547744,503550016,662940000
1,5,0,532432256,20992,532430720
0,6,0,558936704,558938656,722317472
1,6,0,595728192,22496,595729728
0,7,0,654019360,654028128,822716352
1,7,0,690988288,21472,690986720
0,8,0,734284832,734287040,908621504
1,8,0,772610240,20096,772611872
0,9,0,835976576,835985440,1034016768
1,9,0,864755488,20192,1016320928
0,1,0,376194848,376196928,525878720
1,1,0,377372672,20160,377371136
0,2,0,382305088,382314976,533274720
1,2,0,387702208,19584,387707264
0,3,0,413908832,413911008,567177568
1,3,0,423962336,21344,423960800
0,4,0,441454400,441456736,596756832
1,4,0,461134432,24000,461136032
0,5,0,503558176,503560320,662934464
1,5,0,532435616,21824,532437184
0,6,0,559068928,559071168,721738752
1,6,0,595837216,22784,595838784
0,7,0,654628608,654630784,824051040
1,7,0,690502624,21216,690501088
0,8,0,734692640,734694784,908333152
1,8,0,772982048,20000,772983360
0,9,0,836679648,836681824,1035500416
1,9,0,871656704,20096,1023268896
0,1,0,376219904,376222048,525934304
1,1,0,377513216,19872,377514784
0,2,0,383386368,383388640,534384288
1,2,0,387868992,19968,387867456
0,3,0,414075712,414077888,567379488
1,3,0,424911712,21536,424913312
0,4,0,441568256,441570272,597590656
1,4,0,461239232,21088,461237472
0,5,0,503712896,503715040,663123840
1,5,0,532570400,22240,532571968
0,6,0,559246400,559248544,722659264
1,6,0,595938752,23392,595940768
0,7,0,654330656,654333024,823716192
1,7,0,688942720,22656,688944512
0,8,0,734217344,734219264,907857920
1,8,0,772919680,19616,772921280
0,9,0,836271456,836273120,1035120704
