Par,Size,start1,end1,start2,end2
0,1,0,389491520,389493664,759233248
1,1,0,377726976,23584,377743008
0,2,0,406500000,406502144,782920864
1,2,0,433851008,20416,433859264
0,3,0,406820576,406822752,813706016
1,3,0,591349152,19392,567216320
0,4,0,434268032,434270016,868664192
1,4,0,723461856,19744,723850912
0,5,0,495889696,495891680,991903712
1,5,0,917451136,20576,916396768
0,6,0,550257312,550259456,1100622560
1,6,0,1096752448,22400,1091617472
0,7,0,643948960,643951072,1287680352
1,7,0,1273246592,19456,1275519968
0,8,0,722369792,722371808,1444790048
1,8,0,1454210880,19776,1454209440
0,9,0,822515968,822518144,1645058368
1,9,0,1511321344,19648,2076078976
0,1,0,370775168,370777344,741669632
1,1,0,379900128,18720,379911872
0,2,0,376888928,376891072,755008672
1,2,0,435430720,19680,435441440
0,3,0,408004224,408006336,816077568
1,3,0,588514208,19552,564411264
0,4,0,435416096,435418272,870923744
1,4,0,723919776,20256,724296352
0,5,0,526703328,526705280,1023294912
1,5,0,910128064,19648,913125600
0,6,0,550787968,550789952,1101610496
1,6,0,1093337088,5664,1093338304
0,7,0,644337440,644339488,1288793312
1,7,0,1276138848,20224,1276137376
0,8,0,722729600,722731584,1453025824
1,8,0,1464530528,22176,1464532064
0,9,0,824349152,824351328,1656557792
1,9,0,1468825824,19712,1875653984
0,1,0,371422496,371424672,742888864
1,1,0,379676960,19584,379678400
0,2,0,401831360,401833536,779661280
1,2,0,435840896,19456,435839488
0,3,0,408592800,408594944,817629376
1,3,0,588839712,19616,588841152
0,4,0,435820320,435822464,871725376
1,4,0,723896608,19776,724486656
0,5,0,496863968,496865952,994118400
1,5,0,913367072,19040,913368480
0,6,0,550857952,550860096,1102127648
1,6,0,1097160576,19104,1097159136
0,7,0,644735648,644737792,1292827648
1,7,0,1292216704,20096,1292211264
0,8,0,723990240,723992256,1454875680
1,8,0,1467341568,19808,1467347584
0,9,0,825072160,825074208,1657386144
1,9,0,1469101152,19168,1875631456
0,1,0,371167136,371169344,742774432
1,1,0,379278720,19296,379290880
0,2,0,377303712,377305856,755138944
1,2,0,435914304,19616,435926336
0,3,0,408660960,408662976,817778592
1,3,0,589299296,24320,589300736
0,4,0,464553216,464555232,900847520
1,4,0,724806400,19200,724804896
0,5,0,496759936,496762080,993655296
1,5,0,914030304,19168,914028896
0,6,0,550783424,550785568,1103487136
1,6,0,1098274048,18432,1098275488
0,7,0,645114944,645117120,1296728832
1,7,0,1283202848,19552,1283204288
0,8,0,722766848,722768832,1453034592
1,8,0,1465065376,19648,1465063968
0,9,0,826565760,826573024,1658983552
1,9,0,1468540704,19392,1875154304
0,1,0,371248064,371250240,742567840
1,1,0,379646496,20512,379645088
0,2,0,400507456,400509664,777932992
1,2,0,435976960,19456,435975488
0,3,0,408410240,408412416,817006304
1,3,0,588939296,18752,588940736
0,4,0,435787296,435789472,871686112
1,4,0,726186464,19584,726187872
0,5,0,496767040,496769216,993590080
1,5,0,917304736,19488,917303296
0,6,0,550891488,550893696,1105451776
1,6,0,1095914880,19392,1095913440
0,7,0,644103744,644105792,1294679296
1,7,0,1292883104,24512,1292881696
0,8,0,723965472,723967488,1455030432
1,8,0,1463585408,19296,1463586848
0,9,0,827673760,827675872,1659906752
1,9,0,1469173600,19680,1875700160
0,1,0,396875360,396877504,766573152
1,1,0,377898432,18976,377910432
0,2,0,377230400,377232544,752691776
1,2,0,433399136,19424,433411072
0,3,0,406370528,406372672,812825472
1,3,0,558975072,19488,559070624
0,4,0,433754112,433756320,867684960
1,4,0,722722880,19008,723170080
0,5,0,527663712,527665696,1022944608
1,5,0,916720480,19264,915500352
0,6,0,549803808,549805952,1099643168
1,6,0,1096389664,19392,1091220672
0,7,0,643507328,643509472,1286950016
1,7,0,1284747744,19040,1275034400
0,8,0,722033888,722036064,1444251296
1,8,0,1456758592,23328,1456760000
0,9,0,822313728,822315712,1644697888
1,9,0,1510270208,18848,2074387040
0,1,0,370721856,370724032,741440640
1,1,0,379073184,32416,379098816
0,2,0,376753856,376755968,754230208
1,2,0,435076096,18816,435075072
0,3,0,439622656,439624800,847478624
1,3,0,588345184,19072,564291776
0,4,0,435273536,435275680,870657824
1,4,0,723877920,18816,724264864
0,5,0,496484576,496486752,993029632
1,5,0,917798336,19040,916605184
0,6,0,550556960,550559104,1101225472
1,6,0,1093296512,18720,1093295008
0,7,0,644073760,644075808,1288652960
1,7,0,1275962592,19488,1275961152
