Par,Size,start1,end1,start2,end2
0,1,0,292768960,292770976,585590240
1,1,0,296706784,19616,296723360
0,2,0,296805920,296808064,593475520
1,2,0,305229440,19360,305225312
0,3,0,299884672,299886784,600213184
1,3,0,320213440,21088,320214784
0,4,0,305125440,305127616,610578720
1,4,0,342931008,23008,342932544
0,5,0,312815744,312817536,625370304
1,5,0,377508288,23488,377525696
0,6,0,321993504,321995648,642704000
1,6,0,438564000,24672,438562496
0,7,0,334419296,334421472,666913504
1,7,0,556756320,22976,556754816
0,8,0,342666112,342668000,684449248
1,8,0,566549664,18848,566548128
0,9,0,400656288,400658208,773191200
1,9,0,692416320,19552,990186528
0,1,0,293441408,293443552,587045184
1,1,0,297412896,18752,297414464
0,2,0,297206912,297209248,594176448
1,2,0,305976448,22816,305974720
0,3,0,300511872,300514016,601407904
1,3,0,320985152,20544,320987328
0,4,0,305797024,305798912,611968992
1,4,0,343022240,24352,343020704
0,5,0,312419968,312422144,624879200
1,5,0,377362176,22048,377363744
0,6,0,321781344,321783360,641988608
1,6,0,434331584,21408,434330048
0,7,0,334911200,334913344,667341344
1,7,0,561835072,23104,561854688
0,8,0,342375360,342377504,683845792
1,8,0,569472224,18944,569477248
0,9,0,400636224,400638144,773118144
1,9,0,692225280,19584,989873120
0,1,0,293306656,293308768,586739552
1,1,0,297428704,19360,297427392
0,2,0,297052320,297054496,593757696
1,2,0,305824704,18816,305825728
0,3,0,300306304,300308512,600735776
1,3,0,320936160,21152,320945824
0,4,0,305634816,305637120,611401152
1,4,0,342957760,21120,342975584
0,5,0,313316512,313318688,626126656
1,5,0,377433600,28480,377425824
0,6,0,321374656,321376832,641670496
1,6,0,434954784,27424,434952992
0,7,0,335095200,335097088,667951072
1,7,0,561445632,24672,561444032
0,8,0,342816352,342818496,684546720
1,8,0,565431712,19360,565430176
0,9,0,400663552,400665664,773315584
1,9,0,686027488,20448,983167456
0,1,0,292764032,292766208,585684640
1,1,0,296843648,21920,296842112
0,2,0,296573600,296575744,592808160
1,2,0,305203168,19200,305204704
0,3,0,300146656,300148768,600171552
1,3,0,320119008,21088,320125504
0,4,0,305036032,305038208,610155232
1,4,0,342880800,20896,342879264
0,5,0,312226336,312228512,624163296
1,5,0,376186144,21312,376216608
0,6,0,320712032,320714176,641510880
1,6,0,432694592,20256,432672736
0,7,0,332585952,332588064,663750432
1,7,0,556687968,21408,556736512
0,8,0,342926560,342928704,684508384
1,8,0,560237792,23968,560219424
0,9,0,400505536,400507680,772968992
1,9,0,695834048,19520,1083004224
0,1,0,293350176,293352352,586700288
1,1,0,297334624,19168,297346560
0,2,0,297201504,297203680,594130016
1,2,0,305976192,19424,305990784
0,3,0,300674912,300677056,601212224
1,3,0,320938240,21024,320945856
0,4,0,305677056,305679264,611448864
1,4,0,342839680,22656,342861728
0,5,0,312280256,312282592,624318848
1,5,0,376285216,23104,376315968
0,6,0,320717920,320720064,641516800
1,6,0,432975008,20768,432956992
0,7,0,333000736,333002880,664145440
1,7,0,556544096,21152,556568896
0,8,0,342510528,342512672,684074816
1,8,0,560473792,19776,560491232
0,9,0,400606880,400608896,773002528
1,9,0,689362944,19136,1077623872
0,1,0,293404544,293406848,586778944
1,1,0,297386016,42720,297409728
0,2,0,297288928,297291008,594159552
1,2,0,305900064,19328,305903584
0,3,0,300685184,300687200,601130848
1,3,0,321010688,20832,321042368
0,4,0,305790816,305792992,611505792
1,4,0,343087328,21408,343101344
0,5,0,312261920,312264096,624284544
1,5,0,376966432,22048,376981792
0,6,0,321532352,321534368,642356544
1,6,0,437697408,20960,437679040
0,7,0,332799904,332802016,663978880
1,7,0,562051008,21728,562112704
0,8,0,342602368,342604512,683970240
1,8,0,563562016,19040,563573120
0,9,0,400482400,400484544,772827936
1,9,0,689535552,19104,1077938752
0,1,0,293050784,293052768,586071136
1,1,0,296967456,20352,296981696
0,2,0,296797312,296799456,593197472
1,2,0,305330976,18944,305328864
0,3,0,300167744,300169760,600152352
1,3,0,320206624,19136,320225248
0,4,0,305209984,305212160,610400992
1,4,0,342998336,22272,343019296
0,5,0,312301664,312303808,624347488
1,5,0,376909312,21568,376936608
0,6,0,320745184,320747296,642154208
1,6,0,437934144,20992,437946208
0,7,0,332710848,332712896,663872640
1,7,0,561998752,21312,562044000
0,8,0,342475424,342477568,683810656
1,8,0,562908096,19168,562953728
0,9,0,400503808,400505952,772854656
1,9,0,689449280,19008,1077784640
0,1,0,292981216,292983328,586001504
1,1,0,296870336,18720,296881440
0,2,0,296824352,296826496,593821824
1,2,0,305287040,19040,305289216
0,3,0,300103200,300105152,600017280
1,3,0,320218240,19264,320241888
0,4,0,305186240,305188384,610356192
1,4,0,343013280,20384,343025216
0,5,0,312323584,312325792,624362080
1,5,0,376908960,21312,376916672
0,6,0,320781088,320783296,641615168
1,6,0,433490400,21472,433512704
0,7,0,331956672,331958816,663158976
1,7,0,556600960,21088,556635584
0,8,0,343194048,343196224,684532640
1,8,0,561276480,24000,561311040
0,9,0,400499776,400501984,772876320
1,9,0,1083323328,19168,1083321600
0,1,0,293425952,293428096,586905696
1,1,0,297371392,19008,297381440
0,2,0,297196608,297198752,593996992
1,2,0,305901824,19008,305902848
0,3,0,300654144,300656128,601103488
1,3,0,321060736,22336,321059200
0,4,0,305793024,305795168,611488800
1,4,0,342962880,21536,342984768
0,5,0,312320640,312322784,624446048
1,5,0,376972960,28064,376986112
0,6,0,320756800,320758944,641558272
1,6,0,433568416,35424,433592032
0,7,0,333003328,333005472,664151104
1,7,0,556654496,20576,556687104
0,8,0,342885280,342887456,684209408
1,8,0,564940672,19488,564961248
0,9,0,400507872,400510016,772848512
1,9,0,689483456,18144,1078058528
0,1,0,292968320,292970464,585927360
1,1,0,296887072,19360,296900128
0,2,0,296703072,296705184,593076480
1,2,0,305320160,18400,305314080
0,3,0,300075424,300077568,600019008
1,3,0,320209120,19072,320218272
0,4,0,305106976,305109088,610225600
1,4,0,343070144,21536,343075040
0,5,0,312250560,312252704,624288672
1,5,0,379308512,27552,379359008
0,6,0,320726656,320728800,641509952
1,6,0,437523520,21344,437494304
0,7,0,332605824,332607968,663784192
1,7,0,556631328,21056,556682656
0,8,0,343177792,343179936,684483200
1,8,0,558709568,19200,558747072
0,9,0,400491520,400493664,772891456
1,9,0,695800128,19008,1083256640
