Par,Size,start1,end1,start2,end2
1,7,0,1292972736,23808,1292971296
0,8,0,723947936,723949952,1455289952
1,8,0,1471097376,23680,1471095936
0,9,0,832278944,832280960,1665093952
1,9,0,1480753184,22496,1887658656
0,1,0,374557024,374559200,749338144
1,1,0,382044448,23232,382043040
0,2,0,377706944,377709088,755956992
1,2,0,436115552,22944,436116960
0,3,0,408886880,408888928,818241600
1,3,0,588230080,23808,588228544
0,4,0,436087712,436089792,872544576
1,4,0,725176640,24352,725178080
0,5,0,496955680,496957856,997630400
1,5,0,918024032,19872,918022592
0,6,0,551206624,551208768,1108488288
1,6,0,1099449824,23136,1099448416
0,7,0,645376480,645378464,1297162816
1,7,0,1283144800,23040,1283150784
0,8,0,725670528,725672704,1456964736
1,8,0,1474125696,23008,1474124288
0,9,0,832210080,832212128,1664795840
1,9,0,1479839360,23424,1886990048
