0,1,0,146625824,146627968,517952800
1,1,0,147420864,19712,372547744
0,2,0,148510560,148512704,525899104
1,2,0,149929216,19104,382698240
0,3,0,150268832,150270976,559041280
1,3,0,152762752,30016,418250656
0,4,0,152884160,152886336,588891680
1,4,0,156876832,21504,454750752
0,5,0,156114688,156116768,652953760
1,5,0,164623168,21888,525307424
0,6,0,160435744,160437632,711696384
1,6,0,588868416,21824,588867008
0,7,0,166034624,166036768,811887040
1,7,0,199509120,21504,686568704
0,8,0,171665792,171667936,897644448
1,8,0,241312352,19744,773404032
0,9,0,200417696,200419872,1028444896
1,9,0,694533984,19520,1101088512
0,1,0,146651808,146653984,517913664
1,1,0,372580640,19552,372579072
0,2,0,148602880,148605056,526165632
1,2,0,149986176,20608,382787008
0,3,0,150294528,150296544,559169888
1,3,0,418569056,19488,418567744
0,4,0,152803904,152806208,588709216
1,4,0,156867872,21408,454933952
0,5,0,156124448,156126624,653043104
1,5,0,164849536,21632,525031328
0,6,0,160329408,160331584,711163584
1,6,0,176148256,21312,588357792
0,7,0,167170688,167172864,811979680
1,7,0,201005472,22720,683914496
0,8,0,171501664,171503840,897186976
1,8,0,241203200,19616,771466976
0,9,0,200424448,200426432,1028561024
1,9,0,694602432,19776,1101237600
0,1,0,146663168,146665312,517921856
1,1,0,147492448,20160,372664960
0,2,0,148617472,148619648,525949984
1,2,0,149940800,28224,382831168
0,3,0,150314240,150316448,559363392
1,3,0,152780256,21824,418319840
0,4,0,152812160,152813792,588719744
1,4,0,156928960,21472,454955040
0,5,0,156116480,156118624,653025504
1,5,0,164614272,21088,525344224
0,6,0,160371616,160373824,711357248
1,6,0,587464544,24608,587466080
0,7,0,166124896,166126816,811880224
1,7,0,201420064,20960,684082144
0,8,0,170797728,170799904,898502688
1,8,0,770946944,19680,770948256
0,9,0,200405120,200407168,1026802880
1,9,0,695824448,19744,1102574016
0,1,0,146404384,146406528,517808288
1,1,0,372700032,19168,372701376
0,2,0,148336640,148338752,525929216
1,2,0,149749856,19680,382909888
0,3,0,150012096,150014272,559420192
1,3,0,152666944,21184,418801184
0,4,0,152558816,152560864,588585184
1,4,0,156669376,21600,455134432
0,5,0,156110016,156112224,652986112
1,5,0,525433088,21440,525431552
0,6,0,160338080,160340256,711302784
1,6,0,176204064,21440,588369600
0,7,0,166050976,166053152,812186944
1,7,0,688472800,20640,688471264
0,8,0,172014368,172016320,898114912
1,8,0,770480576,19456,770488320
0,9,0,200464768,200466944,1026877024
1,9,0,237162720,19648,911699648
0,1,0,146641568,146643776,517941248
1,1,0,147455744,19968,372701472
0,2,0,148588320,148590656,527069280
1,2,0,149992416,19680,382892640
0,3,0,150268480,150270624,559136416
1,3,0,152916512,19584,418724704
0,4,0,152890368,152892512,588951040
1,4,0,156901536,20800,454898432
0,5,0,156094784,156096928,653428384
1,5,0,525144704,21056,525146016
0,6,0,160417792,160419680,712036832
1,6,0,176171200,21248,587278464
