Par,Size,start1,end1,start2,end2
0,9,0,832226208,832228384,1393800640
1,9,0,955903616,19040,1231176992
0,1,0,374752800,374755168,817272224
1,1,0,374597408,19040,441339552
0,2,0,377624512,377626496,822886432
1,2,0,388283616,19520,448756352
0,3,0,408988128,408990272,859041376
1,3,0,435427296,19520,456681280
0,4,0,436002624,436004640,894063872
1,4,0,492561952,19488,471695744
0,5,0,496866784,496868928,964221408
1,5,0,590002688,19968,499160544
0,6,0,552405408,552407392,1033573152
1,6,0,675059808,19264,537959520
0,7,0,646909184,646911168,1143360896
1,7,0,768990464,18976,607478720
0,8,0,724978048,724980256,1236380352
1,8,0,863990720,19200,758241248
0,9,0,832109152,832111328,1393584224
1,9,0,950993184,19424,1245496928
0,1,0,374469472,374471648,816873728
1,1,0,374366144,19136,441169824
0,2,0,377853952,377856128,823189216
1,2,0,388221216,18976,448647136
0,3,0,409018304,409020480,859040512
1,3,0,435363104,20480,456628064
0,4,0,436007712,436009888,894131648
1,4,0,492257152,19968,471507584
0,5,0,496871936,496873952,964206656
1,5,0,589636832,19712,589634560
0,6,0,551873184,551875168,1033011456
1,6,0,675650144,20736,675651712
0,7,0,646130656,646132800,1142644896
1,7,0,769952832,19616,609016352
0,8,0,724294144,724296288,1235651776
1,8,0,859667520,18816,758165344
0,9,0,832093792,832095744,1393130336
1,9,0,958591200,18880,1229181184
0,1,0,374578560,374580736,817010944
1,1,0,374725344,18432,441468800
0,2,0,377946560,377948736,823323072
1,2,0,388328128,19712,448761312
0,3,0,408999296,409001312,859047392
1,3,0,433366240,18496,456807168
0,4,0,436015328,436017344,894147424
1,4,0,491637184,19168,471159136
0,5,0,497976992,497979168,965282624
1,5,0,589994080,19744,498976032
0,6,0,552642336,552644544,1033826880
1,6,0,675315776,19904,538709536
0,7,0,645380192,645382336,1141665600
1,7,0,772477952,19200,609232256
0,8,0,726029248,726031264,1240188256
1,8,0,863388576,20224,756715712
0,9,0,832320288,832322464,1393844768
1,9,0,950677664,20384,1243328576
