Par,Size,start1,end1,start2,end2
0,1,0,371601856,371603872,591658400
1,1,0,373302080,22080,373303616
0,2,0,377579200,377581344,600291456
1,2,0,384305792,22592,224588384
0,3,0,408915712,408917696,634177504
1,3,0,422610304,21888,422611840
0,4,0,436063168,436065152,665565216
1,4,0,464482752,22592,234884096
0,5,0,497893344,497895328,732278208
1,5,0,542812320,22400,542813888
0,6,0,553301440,553303360,793787200
1,6,0,610159392,23136,264498624
0,7,0,645200608,645202784,894205440
1,7,0,707184608,24000,300268704
0,8,0,724913280,724915296,982392768
1,8,0,794463808,21952,374267456
0,9,0,826541056,826543200,1106905088
1,9,0,886828352,22720,1112428576
0,1,0,371632704,371634848,591604864
1,1,0,373265600,22080,220882432
0,2,0,378377376,378379520,601420096
1,2,0,384424928,22496,224638400
0,3,0,408849024,408851072,634351136
1,3,0,422568928,23136,422570464
0,4,0,435951456,435953632,665278496
1,4,0,465535392,20992,236096576
0,5,0,498285408,498287552,732340352
1,5,0,543156672,23168,543155264
0,6,0,553180192,553182176,793639136
1,6,0,613083904,31008,265472416
0,7,0,645155808,645157984,894154080
1,7,0,705544000,20512,705542656
0,8,0,724507584,724509568,980553824
1,8,0,793547040,22592,373581600
0,9,0,828287328,828289376,1108752768
1,9,0,886455264,22976,1110734848
0,1,0,371284288,371286464,591293984
1,1,0,373139296,22144,220734464
0,2,0,378871968,378874176,601840512
1,2,0,384510144,23040,224570432
0,3,0,408746208,408748352,633836672
1,3,0,422333280,21216,228744512
0,4,0,435879040,435881248,664784480
1,4,0,464904320,21632,235626336
0,5,0,497784800,497786944,731870016
1,5,0,540752416,20992,247574048
0,6,0,552918784,552920768,793409792
1,6,0,610338592,21824,265381056
0,7,0,646128544,646130592,896822016
1,7,0,706214912,22912,300626048
0,8,0,725175776,725177792,982914976
1,8,0,793794784,22336,374413408
0,9,0,824965856,824968032,1104530400
1,9,0,886128768,23584,1110080064
0,1,0,371382176,371384320,590683456
1,1,0,373084416,22784,220464064
0,2,0,379425120,379427136,602018688
1,2,0,384547392,23328,224236064
