Par,Size,start1,end1,start2,end2
0,1,0,371606784,371608992,743135712
1,1,0,379148544,18688,379157344
0,2,0,377690848,377693024,755183296
1,2,0,435877088,19168,435881824
0,3,0,408754624,408756800,817569632
1,3,0,589280352,18912,564873824
0,4,0,435749760,435751904,871611840
1,4,0,723971584,21632,724612000
0,5,0,496751744,496753920,994102752
1,5,0,913769664,21184,915191072
0,6,0,550873440,550875616,1105699072
1,6,0,1101394016,21760,1096168960
0,7,0,644093280,644095424,1293577888
1,7,0,1293897632,21632,1293898976
0,8,0,723810752,723812960,1454921472
1,8,0,1467849440,18464,1467848032
0,9,0,826234816,826236832,1658575744
1,9,0,1468200064,19296,1875012320
0,1,0,371644000,371646144,743341408
1,1,0,379816288,18912,379817696
0,2,0,377381984,377384128,754923648
1,2,0,435950432,19008,435948800
0,3,0,408823136,408825120,818013952
1,3,0,587428608,20640,563616160
0,4,0,435880480,435882624,871975264
1,4,0,725459168,20736,725460736
0,5,0,496897472,496899424,996860000
1,5,0,922342336,21760,922347840
0,6,0,550934816,550936992,1106371744
1,6,0,1099238784,22048,1099240224
0,7,0,644341920,644344032,1294060128
1,7,0,1293867520,21248,1293866112
0,8,0,723193952,723195968,1454421216
1,8,0,1466740960,19232,1466742496
0,9,0,824425504,824427552,1656712512
1,9,0,1470311520,21824,1877109728
0,1,0,371333888,371335872,742979776
1,1,0,379761408,19168,379762848
0,2,0,377330560,377332672,756283616
1,2,0,435793856,18880,435795296
0,3,0,408504992,408507136,817143776
1,3,0,588784064,21088,564786880
0,4,0,435914624,435916800,872215968
1,4,0,727116160,20736,727117600
0,5,0,496852192,496854368,995184736
1,5,0,917237184,21280,917238592
0,6,0,550893792,550895840,1105927520
1,6,0,1099279936,21632,1099278528
0,7,0,645106304,645108384,1296710656
1,7,0,1285246528,21408,1285247936
0,8,0,724569280,724571296,1455580768
1,8,0,1466438944,18720,1466437536
0,9,0,825019776,825021760,1657040224
1,9,0,1469007200,19488,1875751168
0,1,0,371868416,371870688,743209920
1,1,0,379572480,19648,379570912
0,2,0,377585600,377587776,755404256
1,2,0,436004000,18976,436002592
0,3,0,408480512,408482688,817209248
1,3,0,592963232,19232,592964736
0,4,0,435856928,435858912,872157312
1,4,0,725433024,20832,725434464
0,5,0,496885504,496887680,994812320
1,5,0,921333280,36864,921327136
0,6,0,550824224,550826496,1106399872
1,6,0,1099598688,21632,1099597280
0,7,0,645834496,645836864,1297347136
1,7,0,1283861024,21504,1283866208
0,8,0,724524352,724526528,1455563040
1,8,0,1466582144,19264,1466580608
0,9,0,827091808,827093824,1659516832
1,9,0,1469981696,19296,1876666016
0,1,0,371462336,371464512,742973024
1,1,0,379755648,19104,379754048
0,2,0,379311104,379313248,756943424
1,2,0,435916480,18816,435910560
0,3,0,408756640,408758688,817905920
1,3,0,588875680,19264,564637664
0,4,0,435895136,435897152,871880512
1,4,0,724648192,49472,724646752
0,5,0,496883168,496885184,994776288
1,5,0,916934176,21280,916932736
0,6,0,550885504,550887392,1105898016
1,6,0,1099739872,20224,1099741376
0,7,0,644168320,644170304,1294936256
1,7,0,1283757792,21792,1283759392
0,8,0,722673408,722675584,1453335712
1,8,0,1465713792,19264,1465712352
0,9,0,826296448,826298464,1658694624
1,9,0,1468643552,19200,1875410272
0,1,0,371713888,371716032,743531872
1,1,0,379914368,19104,379925696
0,2,0,377691744,377693920,756037088
1,2,0,436010720,19712,436011744
0,3,0,408861952,408864096,817889792
1,3,0,592821760,20480,568642368
0,4,0,436171840,436173920,872878656
1,4,0,724552224,20736,725167360
0,5,0,496859904,496862080,993752896
1,5,0,912429664,21472,921330496
0,6,0,550968768,550970912,1105365984
1,6,0,1102178784,29280,1096908576
0,7,0,644132384,644134528,1293293984
1,7,0,1277773184,21728,1282895136
0,8,0,722966496,722968480,1454038176
1,8,0,1463260800,19936,1464747872
0,9,0,825370752,825372928,1658283616
1,9,0,1520961408,19200,2092759200
0,1,0,371707136,371709280,743403648
1,1,0,380267392,19072,380278112
0,2,0,377501440,377503648,756941632
1,2,0,435975776,18784,435977952
0,3,0,408754304,408756480,817577376
1,3,0,592684160,20928,568510272
0,4,0,435948320,435950304,871968832
1,4,0,724248512,21664,724657056
0,5,0,496868576,496870720,993803232
1,5,0,914380992,21184,915817632
0,6,0,550881184,550883360,1106313248
