0,1,0,371242848,371245024,1094313152
1,1,0,843025856,91968,843024320
0,2,0,377782112,377784256,1022201824
1,2,0,829949984,92960,829948576
0,3,0,408408544,408410560,959613600
1,3,0,840666688,20896,840665152
0,4,0,435603904,435605888,932768416
1,4,0,821144672,21376,821143264
0,5,0,507627104,507629216,943784736
1,5,0,820268512,21184,820269920
0,6,0,550656512,550658656,960223072
1,6,0,848898656,21344,848900096
0,7,0,644425728,644427872,1021977728
1,7,0,831980256,94112,831981664
0,8,0,722651904,722654048,1093982112
1,8,0,845764096,89536,845765504
0,1,0,371147008,371149152,1094327872
1,1,0,842528064,95200,842529504
0,2,0,386575424,386577472,1031081888
1,2,0,830090528,119200,830089120
0,3,0,408318496,408320672,959170496
1,3,0,842108384,21280,842109856
0,4,0,435773632,435775616,933009920
1,4,0,821258176,20832,821259584
0,5,0,496853792,496855936,933168320
1,5,0,820880192,21344,820882880
0,6,0,550900096,550902240,960071936
1,6,0,844498976,30624,844497568
0,7,0,653821984,653824160,1032869920
1,7,0,832037280,93184,832035840
0,8,0,722745664,722752448,1094514272
1,8,0,845408512,93440,845406976
0,1,0,371435968,371438080,1094355552
1,1,0,842808512,92544,842807104
0,2,0,377373216,377375360,1021990720
1,2,0,830187904,89408,830189344
0,3,0,408532992,408535136,959803616
1,3,0,840646624,21408,840645120
0,4,0,445545984,445548096,942401888
1,4,0,821112544,21728,821113984
0,5,0,496749120,496751104,933001952
1,5,0,820674624,21504,820676032
0,6,0,550936192,550938208,960088800
1,6,0,844559840,21088,844561248
0,7,0,644367712,644369728,1023909664
1,7,0,832303392,93184,832301728
0,8,0,722861888,722864032,1094392768
1,8,0,845873760,90560,845875168
0,1,0,371366208,371368352,1094367552
1,1,0,842611520,90016,842610112
0,2,0,377194784,377196928,1021611232
1,2,0,830153856,91616,830152448
0,3,0,408696448,408698816,959987456
1,3,0,842472768,21664,842474240
0,4,0,435786208,435788352,932971552
1,4,0,821278176,21568,821279584
0,5,0,496641760,496643904,936526880
1,5,0,820714720,21632,820713280
0,6,0,550653728,550655872,960523808
1,6,0,844574464,21536,844572960
0,7,0,644158016,644160224,1022007520
1,7,0,832057056,89312,832063392
0,8,0,722692000,722694144,1094393760
1,8,0,845342368,89856,845343776
0,1,0,371000448,371002528,1093710176
1,1,0,842987808,90656,842986272
0,2,0,377291360,377293344,1022049152
1,2,0,830156640,93792,830158080
0,3,0,408527840,408529984,959462176
1,3,0,840477952,30688,840479360
0,4,0,435835776,435837952,933078336
1,4,0,821207200,20800,821205792
0,5,0,496765920,496767648,933021216
1,5,0,820698016,21184,820696608
0,6,0,551087808,551089952,960211968
1,6,0,844632480,21632,844633888
0,7,0,644070880,644073088,1022209152
1,7,0,831840832,91744,831839424
0,8,0,732200736,732202912,1103819136
1,8,0,845754048,90880,845752608
