0,1,0,219296928,219299040,474176064
1,1,0,267653152,92992,267733920
0,2,0,246243808,246246048,498419200
1,2,0,291305376,93536,291381664
0,3,0,224576160,224578080,464134304
1,3,0,268148608,22400,268164384
0,4,0,228396608,228398720,461595680
1,4,0,295062528,24384,295112256
0,5,0,233279200,233281344,462513600
1,5,0,272639520,22976,272691072
0,6,0,239657952,239660096,464128768
1,6,0,268153696,24224,268162016
0,7,0,260392960,260395136,482452608
1,7,0,291225056,89056,291327968
0,8,0,254964384,254966368,474251072
1,8,0,267676640,89504,267746912
0,1,0,219381408,219383776,474592768
1,1,0,267581184,91776,267659936
0,2,0,222042112,222044256,471619232
1,2,0,291322464,94560,291399136
0,3,0,224592064,224594208,464141248
1,3,0,268126304,22944,268156992
0,4,0,228356960,228359168,461615616
1,4,0,267392864,21440,267414656
0,5,0,233313824,233315968,462552160
1,5,0,272676896,23328,272675360
0,6,0,239734336,239736480,464616064
1,6,0,268277888,23232,268276480
0,7,0,249221728,249223776,471741952
1,7,0,291276000,117152,291386656
0,8,0,255003456,255005664,474651296
1,8,0,267684416,91200,267764768
0,1,0,219163456,219165600,473953056
1,1,0,267607488,93664,267692992
0,2,0,243786496,243788672,494848640
1,2,0,291505536,110944,291504224
0,3,0,224566336,224568512,464214208
1,3,0,268260384,21696,268259104
0,4,0,228296544,228298752,461472832
1,4,0,278774208,23232,278772704
0,5,0,233253024,233255168,462575520
1,5,0,272560768,22816,272604288
0,6,0,239604704,239606848,464158592
1,6,0,268108256,22880,268146624
0,7,0,278757472,278759712,504345568
1,7,0,291517088,93664,291515808
0,8,0,254888032,254890144,474609664
1,8,0,267728672,90176,267794272
0,1,0,219167680,219169728,474082112
1,1,0,290629920,90784,290631456
0,2,0,222096512,222098624,471420576
1,2,0,291331200,93280,291389408
0,3,0,224570112,224572288,464096512
1,3,0,268084832,22720,268083328
0,4,0,249657888,249668000,484105792
1,4,0,267356544,22624,267378784
0,5,0,233298208,233300352,462649920
1,5,0,272605376,22144,272606912
0,6,0,239722752,239724896,464673952
1,6,0,297708384,31680,297709984
0,7,0,249185696,249187584,471750112
1,7,0,289388576,92384,289387072
0,8,0,254940160,254942304,474139232
1,8,0,267124736,91328,267194592
0,1,0,251856128,251858304,514223328
1,1,0,267115648,91072,267236672
0,2,0,222100736,222102752,471170336
1,2,0,288913152,91712,289017440
0,3,0,224590016,224592192,463616960
1,3,0,291802080,20704,291809216
0,4,0,228336864,228338848,461537824
1,4,0,267640032,21120,267638400
0,5,0,233142208,233144320,461413376
1,5,0,271644128,24032,271645664
0,6,0,270167904,270170272,500210976
1,6,0,268106080,27520,268104672
0,7,0,247872928,247875104,470327456
1,7,0,289316768,90816,289318336
0,8,0,254958208,254960320,474136640
1,8,0,298004736,91264,298003168
